pair,role_a,role_b,track,mfcc_l2,mfcc_mae,mfcc_pearsonr,mfcc_frame_l2,cosine_similarity,centroid_diff,rolloff_diff,bandwidth_diff,chroma_cosine,chroma_pearsonr,mel_l1,mel_l2,rms_db_diff,tempo_diff,mfcc_band_0_mae,mfcc_band_1_mae,mfcc_band_2_mae,mfcc_band_3_mae,mfcc_band_4_mae,mfcc_band_5_mae,mfcc_band_6_mae,mfcc_band_7_mae,mfcc_band_8_mae,mfcc_band_9_mae,mfcc_band_10_mae,mfcc_band_11_mae,mfcc_band_12_mae
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk006_12000ms,67.51805877685547,10.384390830993652,0.9997730189946167,21.379352569580078,0.9981900771609413,905.906957991104,2372.897788771092,1441.8199668536738,0.9852271024040069,0.9223638633105028,2.382822275161743,5.440107345581055,3.5119034592426104,2.290766289893611,60.7772216796875,21.397972106933594,13.719108581542969,9.724573135375977,6.59321403503418,3.8015689849853516,4.055815696716309,4.836886405944824,3.6672840118408203,0.5937683582305908,2.0306878089904785,2.6914544105529785,1.107546091079712
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk007_14000ms,48.59131622314453,8.479826927185059,0.9996799819966142,17.78240394592285,0.9988004785297151,978.7228149158994,2570.1908641014234,1431.6723782376057,0.9938755672726253,0.4694775504179104,2.9420053958892822,5.764307975769043,2.6758581054629644,0.0,39.18206787109375,19.463180541992188,17.138229370117188,8.094429016113281,3.9321517944335938,2.1058425903320312,0.6773195266723633,3.3766393661499023,3.664766788482666,1.7400749921798706,3.6399850845336914,3.239849090576172,3.9832189083099365
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk008_16000ms,63.736122131347656,9.71844482421875,0.9998341816965401,20.75864028930664,0.9985131435729989,904.3315550463683,2399.9519723360654,1498.240281092791,0.996751505044484,0.9331908544744113,2.393474817276001,5.467160701751709,3.9995363570752147,0.0,57.26861572265625,18.41912841796875,15.039203643798828,9.720075607299805,5.78271484375,5.045995712280273,5.497931480407715,4.765865325927734,3.113724708557129,0.5097291469573975,0.24622905254364014,0.02591036818921566,0.9046645164489746
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk009_18000ms,32.8536262512207,5.263005256652832,0.9998377854345316,14.967550277709961,0.9993505983023133,1088.7675257646542,2887.863083157251,1583.8907301868744,0.9908526286782149,0.8794596290590313,2.6105706691741943,5.415047645568848,2.711337994595354,62.64204545454544,26.21112060546875,11.238311767578125,14.18558120727539,6.76606559753418,1.3530559539794922,1.2401084899902344,1.1668434143066406,0.8945498466491699,0.19227290153503418,1.0832394361495972,0.5335832238197327,0.09107906371355057,3.4632606506347656
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk010_20000ms,70.8470458984375,9.763018608093262,0.9995616531090051,22.747127532958984,0.9977176195397135,954.8645523086544,2575.5467191655584,1385.1008656864767,0.986684358677475,0.6998643869364866,3.3693041801452637,6.2980170249938965,3.361557638945989,0.0,62.10906982421875,29.883277893066406,14.004398345947266,5.552289962768555,2.2501697540283203,0.36538124084472656,0.8546791076660156,1.9321579933166504,0.6343793869018555,1.4043307304382324,0.7784712314605713,2.2339577674865723,4.916689872741699
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk011_22000ms,61.77073669433594,10.440778732299805,0.9991864869099494,20.720224380493164,0.9977404835071377,1722.552663650948,4574.039713541667,2455.719261007838,0.9514053075675613,0.6249715282220212,3.5176522731781006,6.762903690338135,2.835382580320889,0.0,45.85882568359375,32.68734359741211,20.25664520263672,10.138971328735352,5.147253036499023,1.8321924209594727,0.8259994983673096,0.9366793632507324,0.3356914520263672,0.9461121559143066,3.78261661529541,6.423870086669922,6.557908058166504
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk012_24000ms,46.75615310668945,8.823113441467285,0.9992439515313545,20.71702003479004,0.9985875566685006,826.3166471042784,2120.54745853471,1079.159320015047,0.9908896315582358,0.8251836298843406,4.770174980163574,7.423190116882324,0.8161064649976524,8.110434322033896,25.7379150390625,23.666778564453125,28.027530670166016,1.8390884399414062,1.099081039428711,4.200638771057129,4.269247055053711,2.811199188232422,5.964874267578125,5.58296012878418,6.845441818237305,0.7112908363342285,3.9444291591644287
model_vs_source,model,source,02034_Vitamin_Pets_Is_Dead_instrumental_chunk013_26000ms,32.325828552246094,6.0669989585876465,0.9997858313455049,14.799051284790039,0.9994872488305863,1289.999017528912,3344.5101928710938,1474.5143227499152,0.9971975488353534,0.6729798406205993,2.2902414798736572,5.13693904876709,0.067159126623352,3.68088942307692,24.50775146484375,8.59597396850586,15.433341979980469,8.049627304077148,3.406827926635742,2.4757680892944336,0.16711044311523438,1.792226791381836,3.6315388679504395,1.2214994430541992,3.0934629440307617,2.4961998462677,3.999667167663574
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk000_0ms,16.707847595214844,3.8823699951171875,0.9998455678012907,11.048524856567383,0.9997495651065442,567.4837766449557,1436.6424239309213,939.9336637086685,0.9741968185804594,0.9386638070424965,2.4155220985412598,4.826828479766846,1.4343414444415714,25.961538461538467,9.63800048828125,3.0359954833984375,7.7622528076171875,6.391695022583008,1.5702457427978516,1.3105401992797852,2.3942480087280273,1.4262795448303223,3.185152292251587,4.872219085693359,1.4116239547729492,3.4266695976257324,4.045881271362305
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk001_2000ms,16.156042098999023,3.3643951416015625,0.9998764790968818,10.143128395080566,0.9997568044062733,630.4016941256791,1553.7906044407891,934.6354127409868,0.9766948377847896,0.9566693533135817,2.132934093475342,4.491935729980469,1.0637989168616215,67.55514705882354,9.6593017578125,1.3559646606445312,8.47780990600586,7.091850280761719,2.5741138458251953,0.7784194946289062,0.12279415130615234,1.367025375366211,2.9379615783691406,1.8795160055160522,2.341442108154297,1.2188379764556885,3.9320998191833496
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk002_4000ms,14.816075325012207,3.0579440593719482,0.9998526748976633,10.150423049926758,0.9997488836354338,629.8058457670704,1592.3576247524206,929.6865002609838,0.9942523627947872,0.8176788192019084,2.1452512741088867,4.465403079986572,0.7056845790015558,0.0,5.07452392578125,0.8644866943359375,8.978961944580078,7.918355941772461,3.1187286376953125,1.3027935028076172,0.28822803497314453,1.575223684310913,2.3963782787323,0.992703914642334,1.8805286884307861,0.32897329330444336,5.033388137817383
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk003_6000ms,22.36224937438965,4.683981418609619,0.9998010795838154,11.410325050354004,0.9996085987559303,791.2184315967113,1918.6083984374995,990.2613761775951,0.9756506361790731,0.5706293831166728,2.3474960327148438,4.749324798583984,0.9717199182681568,7.830255681818187,14.04107666015625,6.207603454589844,10.840103149414062,7.96479606628418,3.991342544555664,0.7688093185424805,1.8964967727661133,1.7320003509521484,2.1696126461029053,2.703508138656616,1.5476469993591309,0.2581077218055725,6.770657539367676
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk004_8000ms,18.187870025634766,3.9504482746124268,0.9998720401612831,10.342914581298828,0.9997531760366856,651.6439064108886,1617.7479954769733,946.8950418704603,0.9822304759994956,0.9654215835740902,2.204982280731201,4.428620338439941,1.4947963303214635,0.0,12.596435546875,2.84906005859375,6.939384460449219,6.035818099975586,2.3671131134033203,0.018629074096679688,1.026130199432373,2.1573758125305176,3.7590572834014893,2.59425687789917,3.2187271118164062,2.091167688369751,5.70267391204834
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk005_10000ms,17.66059112548828,3.1327362060546875,0.9997433799666389,11.36509895324707,0.9995919348686383,479.7591490515026,1028.7326388888891,752.3806415537815,0.9919759301558707,0.8180313887407602,2.5539417266845703,5.010868549346924,1.5111661749583192,35.381899871630296,0.26031494140625,1.2257919311523438,13.690673828125,8.551481246948242,1.155740737915039,0.11913585662841797,1.7408862113952637,2.468271255493164,2.524299144744873,3.694671630859375,0.11502575874328613,0.8804856538772583,4.298793792724609
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk006_12000ms,22.820955276489258,4.341593265533447,0.999722402428399,12.678690910339355,0.9995684471527367,803.8836319601401,2077.0647689202547,989.5986004059027,0.9869108875343187,0.5077166844730033,2.897942066192627,5.356174468994141,0.8875618602247428,0.0,12.59356689453125,2.5230941772460938,16.08586883544922,5.3182373046875,0.9025287628173828,0.14154911041259766,3.910628318786621,0.24592018127441406,1.8906288146972656,5.226520538330078,3.259032964706421,1.2601286172866821,3.083008289337158
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk007_14000ms,36.50947952270508,7.154952049255371,0.9995823260241342,15.61131763458252,0.999243624134651,392.6306094640147,971.3696897241989,733.6434200736412,0.9732302274280634,0.544172766254139,3.21402907371521,5.745479106903076,0.6609772886583869,70.53980334051724,24.9949951171875,11.193099975585938,20.200286865234375,6.488277435302734,1.8306732177734375,0.7746400833129883,5.6646552085876465,0.3053302764892578,3.890305519104004,4.043439865112305,4.701476097106934,3.20078706741333,5.726405143737793
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk008_16000ms,20.275997161865234,3.959480047225952,0.9997571250774266,11.786317825317383,0.9995256032332271,633.3451149982509,1768.7603759765625,927.693383079516,0.9931371909170104,0.9718169195789346,2.616710662841797,5.07585334777832,0.13387012216747252,0.0,7.57623291015625,5.8996734619140625,14.758193969726562,7.254281997680664,1.596405029296875,0.12462043762207031,2.7228269577026367,0.2544093132019043,1.6195087432861328,2.4146177768707275,1.1922004222869873,0.7716808319091797,5.2885847091674805
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk009_18000ms,19.099651336669922,4.091619968414307,0.9997774104967007,12.09772777557373,0.9995726918659731,669.5523886829503,1807.8998997138692,924.2975381219858,0.9842853421233211,0.11137792817559654,2.7210142612457275,5.203332424163818,0.500987906949689,69.2138671875,8.1649169921875,2.5998458862304688,13.160045623779297,5.781707763671875,1.257415771484375,0.7979030609130859,4.969855308532715,1.2065865993499756,1.9418630599975586,2.643655776977539,2.4381625652313232,2.4086484909057617,5.820449352264404
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk010_20000ms,31.72050666809082,6.2869415283203125,0.9996842882799731,14.721357345581055,0.9993754610714948,716.5345848521547,1924.7429014718805,994.0178090923373,0.990837153212567,0.7806254123648584,3.0153143405914307,5.599919319152832,0.7407579092289112,36.26644736842105,21.31439208984375,9.135635375976562,17.973594665527344,6.413774490356445,2.6109542846679688,1.9729461669921875,4.513896942138672,0.6181931495666504,4.197579383850098,1.6382255554199219,2.466454029083252,2.565462112426758,6.309139251708984
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk011_22000ms,29.27495574951172,5.973715782165527,0.9996511812838342,14.230997085571289,0.9993788696465828,1129.6808186078442,2856.8516138980262,1177.0654123475783,0.9787946643327098,0.7309288151314284,3.0316860675811768,5.619035243988037,0.030421571825286264,0.0,18.40118408203125,5.019996643066406,17.667938232421875,5.197519302368164,1.3527336120605469,1.306985855102539,6.290732383728027,2.277578592300415,3.7329587936401367,2.2589111328125,2.9993155002593994,2.789829730987549,8.36262035369873
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk012_24000ms,26.803909301757812,5.449631214141846,0.9996127789781547,14.325311660766602,0.9993489046240572,710.3166059842172,1820.162233164613,970.746829957845,0.9871880236912519,0.8905637908028783,3.3015432357788086,5.873359680175781,0.468239721957211,183.75,12.448974609375,4.689125061035156,19.527084350585938,4.641532897949219,1.2110137939453125,1.3182191848754883,6.595495700836182,1.4093940258026123,3.966395854949951,2.503471851348877,2.412473678588867,2.7270050048828125,7.395020961761475
model_vs_source,model,source,02035_Spowder_Miracle_Grow_instrumental_chunk013_26000ms,28.755428314208984,5.282758712768555,0.9997867853290571,13.31380558013916,0.9995785680880884,916.9990980230859,2209.0109381877196,1095.5393523758466,0.9869450418874667,0.6622697779232442,2.7122390270233154,5.092737674713135,0.26253059053991024,0.0,22.07232666015625,5.134063720703125,14.328418731689453,5.601728439331055,0.9341392517089844,0.15809249877929688,4.642704010009766,1.233384609222412,2.6202826499938965,2.4057304859161377,2.4484188556671143,1.4455437660217285,5.651033401489258
